NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
190004226400,2019,3550308,Săo Paulo,35,SP,20,F,1,1,1,2200905,Aroazes,22,PI,1,2,1,,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550308,Săo Paulo,35,SP,1,1,1,1,523,524,525,526,363.5,431.1,538.9,406.5,AEECADCDACDBBECDACABDCEEDDBDCDCBDEEBDBCCABADC,DAACEDBECCAADEAAECEBAAEBDDBEEDCEEBEEBDBDBCCBE,99999EDAEABCABECCDADCDECBEACBAEBEBDADDCEEECBCEABED,DCDCDCCCABEBBDDCBAA*CDEBEAEBCDBECDEACDDBEDCEA,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,160,120,120,160,120,680,H,G,A,A,5,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,B,B,B
190004228400,2019,3550308,Săo Paulo,35,SP,18,M,1,4,1,3550308,Săo Paulo,35,SP,2,0,3,1,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550308,Săo Paulo,35,SP,1,1,1,1,523,524,525,526,580.2,591,547.7,718,BCDBBABDBCACEDABDEBDCBBEDBCEDBACBBBBEAEDDDAEE,BABBADEDCEEEBDBBDDBCDEBADDCBDCCDEBACCBEACACBE,CDAEB99999CDAAEEACBDCABCEEDDBCBDECEAADBBECCDCDAEEB,DEABAECBCDCDCEDEDAACCDECEDBECDECAAAADEDDAADCE,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,140,160,160,140,200,800,F,E,D,F,3,I,A,C,C,C,A,B,B,C,A,B,A,B,C,B,B,E,B,C,B
190004228789,2019,3534401,Osasco,35,SP,18,F,1,4,1,3550308,Săo Paulo,35,SP,2,0,3,1,0,35139646,3513009,Cotia,35,SP,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3534401,Osasco,35,SP,1,1,1,1,523,524,525,526,647.2,658.8,626.5,783.4,AADBDEBBCCCCCAEBBEBBCACDEEBAABBCBEDAEADDADAEE,CBABABBBCEEEBCBEDCEADDBBAACBEABDBBACCCBABCCAC,BBEDA99999CBAAAECEECCADCDEDBBCCAEDAAADBDECDECDABCD,DBABBCCBCDEABECEBBDCBDECEDBEABEEAAADAEDDCAAAB,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,160,160,200,200,200,920,E,F,F,F,4,J,A,C,D,B,A,B,A,B,A,B,A,B,C,A,A,D,A,C,B
190004229056,2019,3506003,Bauru,35,SP,17,M,1,1,1,3527108,Lins,35,SP,2,0,2,1,0,35043597,3506003,Bauru,35,SP,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3506003,Bauru,35,SP,1,1,1,1,523,524,525,526,415.8,440.9,395.3,486.1,BDACCBBDABDECDCBADEECEEDBACBECDDEEEBEDACEDBDD,DBCABAEBCBAAEDBDAACDADCCADBABACACEABCADAAEDBC,BBACD99999BABCDAACCDEAACBDEEBDCECADDBDABDBECCAEAEA,DDDCAACDACEDCEDBEBEABBEBACDCEDAAABCBACABBDADA,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,40,40,20,0,180,D,H,B,B,3,D,A,B,D,A,A,B,A,B,A,A,A,B,B,A,A,C,A,A,B
190004231527,2019,3550308,Săo Paulo,35,SP,28,F,1,2,1,3518800,Guarulhos,35,SP,2,0,2,1,0,35191036,3550308,Săo Paulo,35,SP,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550308,Săo Paulo,35,SP,1,1,1,1,523,524,525,526,383.5,457.1,458.3,491.2,BDADECABACBBEADACDCCEBEADCCBBAEBBDBEDBABCABDE,BBADAECABBADDDDACCDAAECEEDAAEDADBDAABCBABCDCC,BBCCA99999DCACABEADDBDCCBCBAADCAEAABADBBCADBEDBEDD,DDDCBDBADDEDCCEEABCADECDCDCCADABBEAEDBBDAEEBB,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,120,120,120,80,520,H,C,C,B,3,C,A,B,C,B,A,B,B,B,A,B,A,A,D,A,A,C,B,B,B
190004233196,2019,3529005,Marília,35,SP,33,M,3,3,1,3548708,Săo Bernardo do Campo,35,SP,1,13,1,,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3529005,Marília,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,F,F,D,D,1,B,A,B,B,A,A,B,A,A,A,B,A,A,B,B,A,B,A,A,A
190004245782,2019,3522505,Itapevi,35,SP,17,M,1,3,1,3522505,Itapevi,35,SP,3,0,1,,1,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3522505,Itapevi,35,SP,1,1,1,1,523,524,525,526,401.9,489,434.4,366.2,BBBBCABBCDBDDBBADEDDEBCBDACEDADCCAEBDBEDDEECC,CEEDDDBDCABDBCABAEEDEDDCAABBAEAECBEEECDABECBE,CDBBC99999EADCEBDECACDCBCCDDEBDDDDCAEEBADDDACEEBDD,ACCEDEADAAEBCDBCBBCAADCBABCBEABADCEDDABCACADD,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,180,140,140,160,740,E,C,F,F,4,D,A,B,C,B,A,B,B,B,A,A,A,A,B,A,A,C,A,A,B
190004249599,2019,4106902,Curitiba,41,PR,21,F,1,1,1,4106902,Curitiba,41,PR,1,0,1,,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4106902,Curitiba,41,PR,1,1,1,1,523,524,525,526,462.1,589.4,477.2,581.1,EEBBDACBEDEEEAEBEEDBBBCDDAAEBBBEBACCEDABDEECD,ECABADCDDEEEBCBEDBBAEDECDEDDEBBCEBAEBCCAAACEC,BBCBC99999DBCADECEDECADCEADCDCEEAEDDACDEADECCEBDAD,DBBCEDADBDEACEDECBAAAAEEABCECBEEABCABCCEBACDC,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,100,120,100,140,0,460,F,F,D,E,1,J,A,B,B,A,A,B,B,A,A,B,A,B,A,A,A,B,A,B,A
190004249741,2019,4105805,Colombo,41,PR,35,F,0,1,1,4106902,Curitiba,41,PR,1,13,1,1,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4106902,Curitiba,41,PR,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,E,B,D,1,D,A,B,C,B,A,B,A,B,A,A,B,A,B,A,A,B,A,B,B
190004249744,2019,4105508,Cianorte,41,PR,34,F,1,3,1,4105508,Cianorte,41,PR,1,13,1,,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4115200,Maringá,41,PR,1,1,1,1,523,524,525,526,396.5,426.3,393.3,386.1,BABDACBDBBABEADADCBDEBBEBCCBCDBBDECAECEADCBAB,EAECAABABEEABEEEECBDAEDEBAEB..EEEDEEAAEAEEDAA,99999BCAEDCACCAEACAEAAEEBBAABBDDDAEBCEBADEBEBBECAB,BAAEECEAABEBBACECBAADBABBECBABAABBBBDDDDBDBBE,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,120,120,80,140,540,B,B,B,B,4,B,A,B,D,A,A,B,A,A,A,B,A,A,B,A,A,E,A,B,B
190004251968,2019,3525300,Jaú,35,SP,19,M,1,1,1,3525300,Jaú,35,SP,2,0,2,1,0,35900023,3525300,Jaú,35,SP,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3525300,Jaú,35,SP,1,1,1,1,523,524,525,526,460.9,416.1,377.1,379.4,ECCABBEBADEADBEBABABDBBDBDBEEBAAADEDEDDADDABE,DCACBBAEBEAACDABEADACDDCAAAEEBCABCEBBBCADDCAE,ADABA99999ADEABBEACDCBCDDCAABAEAEAACEBAAABAECABEBA,CDDCBDDCAAEDECDEEAAACCEDEAEBDDADDCDCEDEDBEDAA,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,120,120,120,160,640,E,E,C,B,2,B,A,C,D,B,A,B,A,B,A,B,A,B,C,B,A,C,B,C,B
190004257613,2019,4313409,Novo Hamburgo,43,RS,26,M,1,1,1,4313409,Novo Hamburgo,43,RS,1,4,1,1,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4313409,Novo Hamburgo,43,RS,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,H,A,F,F,4,C,A,B,E,A,A,B,A,B,A,B,A,B,B,A,B,E,A,A,B
190004257751,2019,4305108,Caxias do Sul,43,RS,20,F,1,1,1,4314902,Porto Alegre,43,RS,2,0,2,2,0,43202047,4305108,Caxias do Sul,43,RS,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4305108,Caxias do Sul,43,RS,1,1,1,1,523,524,525,526,347.4,421.5,392.9,396.3,CACABCBDEDEBBACAACCCDAECBDADACABDACCCBBBBAABD,CEBDAEADCAAAACBAAADBAAC.CCDAACCDEBBECDCEECBEA,99999BCACAAEDEBABCC.CBBBEADADABABAAEAEACCACAABBBCE,BECCADBABACBDDEAABCBEDECBCACBCDDBCCBCBBBBACEB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,100,40,40,60,0,240,C,E,C,B,3,H,A,B,C,B,A,B,A,B,A,B,A,B,C,A,A,D,B,B,B
190004258131,2019,3555406,Ubatuba,35,SP,18,F,1,3,1,2306306,Itapajé,23,CE,2,0,2,1,0,35011162,3555406,Ubatuba,35,SP,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3555406,Ubatuba,35,SP,0,1,1,0,,524,525,,,457,349,,,CBCEADCBCCDCACACABBCEBDDCEECBCECBBACBBDCEDABA,99999ECACEDCDCABCDCEABCCDBCCADACBEDCAEACAEBCBBEACB,,1,,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,,1,0,40,0,0,0,40,D,D,C,B,5,C,A,B,C,A,A,B,A,B,A,B,A,A,C,A,A,D,B,B,B
190004258913,2019,4108403,Francisco Beltrăo,41,PR,21,F,1,1,1,4108403,Francisco Beltrăo,41,PR,1,4,1,,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4108403,Francisco Beltrăo,41,PR,1,1,1,1,504,509,514,516,553.7,621.4,587.7,653.4,CBCDDEABBCDDEDDAEAADAEBEDEABAECADCECCCAAAACDC,ACBDEABCABAEADBEBDCDBBEACECAECABADCBAEDBCEEDD,EBBAD99999BEEECEEBEBDAADEDECDEADDCEEBCDADBCBCCEECC,BABEAEADEDEBAECBBDEBBDCBAAEBDCCDEAADDDCBBDDBE,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1,160,120,120,120,80,600,E,E,D,D,4,J,A,E,D,C,B,B,B,B,B,B,A,B,D,B,A,E,A,C,B
190004262080,2019,4108403,Francisco Beltrăo,41,PR,23,F,1,1,1,4105409,Chopinzinho,41,PR,1,4,1,,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4108403,Francisco Beltrăo,41,PR,1,1,1,1,523,524,525,526,384.7,406.3,372,512.3,EAADEECDDBACEDBACAECABAAAECC*AAADBEAABEDCBEDE,BDBADDBBBBECCADECEAEDEBDCBADEBADADACBCBCEDECC,99999EBAAADDBAAEDBBADAEABBAEBBCDDBABEECACEABECCBEB,DBEAEBCCADADBEDDBAEADDEBDECDEECACAEDCBBEAEEAC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,100,80,80,100,40,400,G,G,D,D,4,H,A,B,C,C,B,B,B,B,A,B,A,A,B,A,A,C,A,B,B
190004268654,2019,4122701,Sabáudia,41,PR,19,F,1,1,1,4101507,Arapongas,41,PR,2,0,2,1,0,41028279,4122701,Sabáudia,41,PR,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4101507,Arapongas,41,PR,1,1,1,1,523,524,525,526,365,380.6,436.9,466.3,BBCDBCDCCCDABABDACDCBCECADDCCCBBEADABCBBDDCCD,DAEABAEACEDACEDCACEBDDBCBCBECCDBCEEECBAECECAE,99999CBCDACCDCBDACEDBDDCADAEEBCAEEDDBAEDBCCCECECDD,BEBCADEBAABCBACEBBCACBCEBCCDCBCBABCBBDAEABADB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,6,0,0,0,0,0,0,E,D,A,A,5,E,A,B,E,B,D,B,B,C,A,A,A,B,E,A,B,E,A,A,B
190004270211,2019,4322707,Vera Cruz,43,RS,17,M,1,1,1,4302808,Caçapava do Sul,43,RS,2,0,2,2,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4316808,Santa Cruz do Sul,43,RS,1,1,1,1,523,524,525,526,440.6,500.6,446.1,465.7,BACDACEDDBCEADEDABBECDAEBCACCBCBBEEEEECDACCDD,CCABAACBBEECDDCBDABADDBEBADBADCCCCCEBACAECAAD,99999DBBEADBBCAEECCEDEEDEABEEEEEBEEBADDACAADEEBEED,DECCECCAACEAEEEDEBAACCCCACEEEAAAAEACBDAEDEBEA,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,120,80,80,0,360,C,C,C,B,3,C,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,C,B,B,B
190004273956,2019,4316808,Santa Cruz do Sul,43,RS,20,F,1,1,1,4316808,Santa Cruz do Sul,43,RS,1,2,1,1,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4316808,Santa Cruz do Sul,43,RS,1,1,1,1,523,524,525,526,372.5,412.5,427.3,369.2,BACCBDDBCACEBEABECCCEBBACDDACCBACCCBDCEEBADAD,ECCEDBBECEEDCDACDCBACCCCDCDBEDDDDBDCDDDDADBBD,99999DACDDEBECAEEBCACCDBBDDECBECAEDBBEDBCBDCCBECDA,BCAABDCAEEECDDCDBAEACCDCEBDCCDBAEBBAAAACBEADB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,120,120,120,100,580,B,H,C,F,2,C,A,B,C,B,B,B,B,B,A,B,B,A,B,A,A,C,A,B,B
190004285297,2019,4214805,Rio do Sul,42,SC,18,F,1,1,1,4214805,Rio do Sul,42,SC,2,0,3,1,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4214805,Rio do Sul,42,SC,1,1,1,1,504,509,514,516,353.2,470.7,516.5,365.6,BDDBEDDEBDCBBCAABAEBEEDBBBAEBCCBCDCDCBDBACAEA,ECCDDDCDEBABBCCEACBAEEBCCCAEEDAABDDBDECEEDADB,EBBAD99999DDAECADCEBEBBDCDEECECDAEBDECCCCDCCDBDCEC,CDCDBBCBEDCCBDCCABACCAACCDBDBAEDDCDCABAAABCCC,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1,140,120,120,120,140,640,G,G,E,E,3,H,B,D,D,C,A,B,B,B,B,B,B,B,C,A,B,D,A,B,B
190004288945,2019,4203709,Canelinha,42,SC,19,F,1,1,1,4203709,Canelinha,42,SC,2,0,2,1,0,42081823,4203709,Canelinha,42,SC,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4218004,Tijucas,42,SC,1,1,1,1,523,524,525,526,541,482.3,469.7,482.6,CBDABADBDCDCCDEEDDBCDCEDEBACCBEABDECDAAECAADE,ECDBACBDBEEDCCCBEACECBDCBAABCBBCEBAAEBACCCCBC,BABBD99999CDDEACBCBADADCBCBEBEDCAEBECDDDEEABBBCAED,DDBDBECDBBBCABCBEBCDCCBBDCCCAEBEDAAABDAEBDADE,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,120,140,120,160,660,E,E,C,B,3,D,A,C,D,B,B,B,B,B,B,B,B,B,C,B,B,D,A,B,B
190004289751,2019,4314407,Pelotas,43,RS,19,F,1,1,1,4314407,Pelotas,43,RS,1,1,1,,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4314407,Pelotas,43,RS,1,1,1,1,523,524,525,526,413.6,417.5,439.8,430.9,CACBCDCCBDDCDBABECCCDCDCDDDCBCBDCBEBDCDEDADDC,EDADCADACBABCDABECCCDDBCACDABBECEBEEBBBAACBAD,99999CADEBDCACCCEEDACEEDADDCECEAABDDBEDEBACCCACECD,EBACCDCCCBECCEBEDBAAEABDCBEEECBEDADCBDAEBEDDC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,4,0,0,0,0,0,0,H,H,F,F,3,B,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,B,A,A,B
